tweet,label
Selamat ulang tahun terima kasih sudah menemani dari jaman aku kuliah sampe udah nikah Gojek banyak pengalaman bersama gojek yang sangat berkesan,netral
Semakin murah harga makanannya semakin besar kemungkinan bisa dapat gratis seperti contoh pada awal thread gue beli kue balok bisa dpt free 2 biji,positif
"seminggu lalu, bapak gocar yang biasanya nganter orang sakit di daerahku, mau nganterin abang gw, nah abang gw lumpuh sementara, susah bener buat angkat bagi ukuran gw dan ibu gw. Untung dibantuin, pas sampe igd sama bapaknya bareng ayahku jg, krn dari rs ga bantuin.",netral
senang banget ada voucher gofood lagi hujan gini jadi ga harus keluar rumah dan juga dapat harga lebih murah dr pada beli langsung,positif
"senang banget dapat nih driver udah ramah, sopan, nganternya cepet bgt lagi. Makanannya juga masih hangat. Makasih ya bang""",positif
senang banget deh Aku pake gofood pickup tadinya 74k jadi 30k aja Alhamdulillah kantong mahasiswa terselamatkan,positif
senang banget Merchandise Gofood nya udah sampe Jadi nutrisi penambah semangat jualan di masa pandemi Terimakasih gofood,positif
"senang banget, masih ada promo yang lumayan di GoFood, biarpun khusus pick up. Tiga paket Hoka Hemat hanya Rp28.613 saja",positif
"Senang bat naik gocar yang safety soal corona ini. Mobilnya bersih, terus nyediain hand sanitizer pula",positif
senang bgt dapat gocar super wangi dan bersih suka sama wangi kopi yang enak banget,positif
senang deh dpt gocar bersih wangi adem setirannya enak dan lagunya amat chill,positif
Senang deh kalau pesan Gocar dapatnya Bluebird karena attitude driver-nya jauh lebih baik. Walaupun pake mobil yang panjang pun pasti mau jemput ke depan kosan. ,positif
"senang deh kalo dapat driver gofood yg ramah, pake dibilang ""semangat puasanya mbak nggk ada sejam lagi udh buka"" kalo ada bintang 10000 aku kasih 10000 pak sayang mentok di bintang 5 doang",positif
senang deh sama driver gofood yang ramah jadi ga merasa bersalah bgt mesen roti bakar tengah malam,positif
senang deh sama Gofood yang selalu #PastiAdaPromo Belum se keren yg lainnya yg cma belasan ribu. dapat box n co 5 box porsi gede bisa makan sekeluarga cma segini..,positif
sering goride lagi nyari driver tiba aplikasinya keluar sendiri driver yang datang wajahnya ngga enak banget jadi buat aku takut,positif
Sering juga begini. Malah yg parah mesen gocar diterima sama driver nya nunggu lama eh tiba tiba driver nyuruh ngecancel. Ga paham lagi kesal banget asli,negatif
Serius ini enak banget murah pula ada diskon 20% dari gofood.,positif
setengah jam lebih gue mesen goride gocar gak dapat dapat emosi tingkat dewa demi Allah sumpah serapah gue astagfirullah,negatif
setengah jam lebih gue pesan goride gocar gak dapat dapat emosi tingkat dewa sampai sumpah serapah gue,negatif
Setoran Harian Cuma Rb mobil dibawa pulang dan kini sudah bisa bergabung walau tidak punya akun GoCar Buruan,netral
"Si @gojekindonesia mah hancur banget dah servernya, masa order gofood dikasih drivernya yg posisinya jauh banget sama resto, Mau dicancel gak enak sama drivernya krn pasti dia butuh order, Gak dicancel kasihan kejauhan, yang begini selalu bikin saya kesal dan buang waktu",negatif
sial banget gw naik gocar driver nya penggemar perusahaan video game tanpa peduli hancurnya perusahaan itu gila banget dan dia putar lagu yang buat gw sakit telinga,negatif
sial gue di salamin ama abang gocar jadi jijik gitu asli deh benci banget memang gojek perlu banget sih lebih sosialisasi ke driver tentang etika dengan penumpang,negatif
sial gue mainkan lagu di Gocar tapi volume terlalu kuat lg aduh jadi kena marah deh sama driver nya,netral
sistemnya eror kali ya Eh dulu temenku gitu mau ke kampus psen gojek yg dateng bnyk bgt 5 kyaknya,netral
skrg kalau penumpang blm sampai di tujuan aplikasi driver gocar sudah bisa terima orderan mohon maaf atas ketidaknyamanan nya,netral
"suamiku driver gocar. pernah ada kejadian penumpang hpnya ketinggalan di mobil.. untung yg nemuin penumpang lain yg orangnya baik, jadi bilang ke suamiku kalo nemu hp di kursi belakang. akhirnya setelah anter penumpang itu, suamiku balik lagi nganterin hp yg ketinggalan.",netral
"Sudah lama meninggalkan Grabfood, karena jauh lebih murah dan menyenangkan di GoFood",positif
sudah satu jam nyangkut di stasiun krn ga ada gocar yg mau terima orderan membuat kesal banget,negatif
"Suka heran sama orang2 yang komplen ketika pesan gofood dan driver gojeknya bilang � Sesuai aplikasi ya Mas/Mba?� Daripada dicuekin lu, gimana That�s a part of service man. Bersyukurlah dapat driver yg ramah, bukan berarti dia gak baca orderan antum.",netral
Sumpah bingung aja apa enaknya keluar wisata tapi kena kemacetan panjang� bukannya lebih tenang di rumah entah keluarga bantu rapikan seluruh rumah ato hanya di nyantai ama pesan Grab/Gofood,netral
sumpah gamau lg naik gocar kalo sendirian nangis kecewa banget sama driver nya,negatif
sumpah kemaren dapat gocar naro stella jeruknya DUA digantung sama yg diletakkan gitu buat kepala gue pusing,negatif
sumpah playlist di gocar td enak banget semua lagunya sopan banget masuk ke telinga membuat kita nyaman,positif
sumpah ya nunggu gocar itu lama bgt bgt smpe hrs cancel saking kesalnya gue,negatif
Susah banget nyari goride gocar kalo lagi hujan,negatif
sya chat pihak gojek respon nya lama y smua voucher sya masa hilang udh 4 hari dan gak bs claim voucher juga kalau bgni jdi repot mau pke gofood smua voucher hilang pdhl sya udh pengguna lama,negatif
Syukur syukur selama pandemi akun gocar dan grab driver saya masih hidup saya masih dapat penumpang,netral
tadi aku order goride dan emg tarif nya lebih murah dan selisihnya aku tambah cash ke dia dan bersyukur drivernya orangnya baik,positif
"tadi bercakap dengan Mamah perihal kepulangan, diakhiri dengan saran fantastis bombastis dari dia: �Udah kamu pulang naik GOSEND aja�. Dikata anaknya parsel",netral
tadi ga dapat gocar sama taksi terus tunggu di mall sampe tutup gitu asli kesal dan capek banget,negatif
"tadi senang bgt disemangatin abang gojek, semangat biar apa yg gue inginkan tercapai",positif
"takut bgt naik gocar sendirian soalnya kemarin sempat ada kasus penumpang nya di culik, tapi mau gimana udah ngga ada kendaraan lain lagi untuk pulang",negatif
Tanpa promo lebih murah ongkos goride tapi kalau pakai promo lebih murah ongkos grab karena biasanya diskon di grab lebih besar Cuman kalau harga awal lebih murah di gojek,positif
Tapi jujur sebenernya kalo gocar gitu jarang ada promo Kalo pun ada pasti potongannya kecil alhasil jadi sering deh ongkos nya mahal mahal,negatif
"Tapi seenggaknya ada promo potongan harga dari restonya ditambah gratis ongkir, lebih murah beberapa ribu gofood memang paling bagus",positif
td aku kejebak dikantor mau naik gocar jg susah bgt hampir sejam akhirnya ujan reda dan malah balik naik motor sendiri,negatif
td naik goride ke rumah trus dapat driver super ramah dan senyum walaupun udh malam trus tbtb bapaknya blg saya senang ,positif
"td pagi order gocar dpt drivernya baik banget, cuaca gerimis plus jalanan macet tapi barang saya bisa aman semuanya. Keren pelayanan nya",positif
"Td pas mau ambil makanan via grabfood, abangnya juga sanitize tangan dulu sebelum ngambil kantong makanan. Driver Gojek memang lebih patuh protokol kesehatan. Jadi kalo order gofood sekarang udah lebih tenang",positif
"Td pesen martabak lewat gofood, terus ujan. Terus abangnya lama, pas ditanya ternyata error HP nya krn kena ujan pdhl udah jadi drtd martabaknya. Katanya harus motoin bill br bs anterin, akhirnya minta alamat rumah krn gabisa buka hapenya, padahal udah lapar banget, entah kenapa sistem gojek jadi buat susah begini",negatif
Tengah malam kelaparan terpaksa pesen gofood gak nyangka dibonusin es teh Sama driver gojeknya semoga lancar rejekinya orang baik hati. Senang banget,positif
"Teori = Customer order gofood -> server Gojek -> Resto (cek pesanan dan orderan lgsg diproses baru pencet tombol ""terima"" agar orderan berlanjut ke driver) -> Driver terima order. Sepengetahuan saya McD/ Hokben/ Pizza Hut adalah resto yg selalu menerapkan SOP ini.",netral
Terakhir Promo yg dikasih diawal tahun Waktu itu di balikpapan Dikasih voucher sejuta goride senang banget gojek memang keren banget,positif
Terbantu banget dengan gojek senang bgt karna dulu jaman masih naik angkot pas sekolah - kuliah sering diturunin ditengah perjalanan Skrng udah banyak fitur di gojek jadi lebih gampang kalau mau kemana mana tinggal pesan goride,positif
terharu akhirnya dapat potongan goride setelah sekian lama mayan kali buat order gojek ke kampus terimakasih gojek,positif
Terharu sama driver gocar hari ini baik banget mau ngangkut segitu banyak barang pindahan,positif
Terjangkau pake banget lho teman teman yuk order via GoFood sekarang,positif
terjebak ujan gocar gada yang ambil sedih sekali,negatif
"Ternyata emang GoCar sekarang jadi udah lebih nyaman dan aman sih (karena protokol J3Knya: Jaga kesehatan, kebersihan, keamanan), ini udah dipasangin sekat pelindung buat jaga jarak driver dan penumpang, tanpa biaya tambahan btw",positif
"teruntuk driver gojek, kalo sudah selesai lebaran boleh banget pak dinyalakan lagi aplikasinya. saya butuh bgt dr kmrn kmrn mau pesen gocar tapi driver nya nggak ada, kesal banget saya",negatif
Terus ah pokoknya driver goride ku hari ini baik banget. Selama 1 jam perjalan tidak terasaa. Karna mendengar cerita dia. Perjalanan jadi seru dengan driver yang enak diajak ngobrol,positif
Terus mesen gocar gak ada yang ambil yaudah terpaksa nunggu angkot nah jalan ke tempat angkotnya ini becek alhasil kaki jadi kotor semua,negatif
"Terus random review habis nyobain beberapa mobil (berkat gocar) dikeadaan seperti ini, xenia dan avanza paling nyaman buat duduk dan bersandar.",netral
"Tiap mau pesan gofood, hujan. Akhirnya ga jadi mesan karena segan merepotkan driver",netral
"tiap minggu promo, gak ilang2, makanya saya gofood terus, ada yg sampe gratis ongkir, saya senang kl dapat gratis ongkir, jadi abangnya bisa dapat 2x, karena ongkir saya, bisa saya alihin buat tips",positif
"Tiap ngobrol sama abang goride / gocar selalu dapat insight baru buat konten, terutama di Celoteh Om Om (podcast & YT). Cerita horor Tumbal Tabrak Lari juga terinspirasi dari situ. Keren sih",positif
Tiap ngobrol sama abang goride gocar selalu dapat insight baru buat konten driver gojek juga punya wawasan luas ya keren banget,positif
"tiap order gofood ngerasa bersalah karena gak bisa ngasih tip, bukannya gak mau ngasih.. tapi emang buat makan aja sengaja mengandalkan promo dan beli barengan",netral
"Tidak menerima kunjungan sementara. Lagi demam + flu, takut nularin. Kalau ovo /gopay /gofood bolehlah",netral
Tinggal ngorder gojek or gocar bisa dianter jemput Dan bisa dianterin makanan pula,positif
toko yg di gofood udah enak terus dekat terus resto nya ngga pernah pelit untuk ngasih porsinya banyak sempurna banget deh,positif
"Tolong banget min, normalin akun gojek saya seperti biasa, biar bisa order GoFood, GoRide, GoCar",netral
tolong dong driver gocar kalo emg gak mau ambil order jangan accept di apilaksi udh lama nunggu 2x orderan di cancel.. kasih hukuman yg berat ke driver kayak gt..,negatif
tolong dong kok internetnya buat on gocar sama pembayaran shopee lambat banget padahal aplikasi lain lancar makin lama gojek aplikasi nya jadi sering bikin emosi deh,negatif
"Tolong gopay saya kepotong padahal waktu mesen gocar gada yg pickup, ini CS nya juga slow respon banget, kembalikan uang gw gojek!",negatif
tolong ini saya mau pesan goride dan gofood gak bisa dari kemarin begini terus Tadi pagi telepon cs sibuk,negatif
tolong jangan ngantri seandainya juga bisa gofood jangan membuat driver menunggu seharusnya penumpang juga pengertian dengan driver karna harus ngejar target harian,netral
Truffle Belly enak banget jangan lupa belinya di GoFood ya. Ada diskon setiap hari,positif
"Trus kebiasaan grabcar/gocar itu kalo mau cancel, udah deket sama lokasi penjemputan, nunggu udah lama, trus muncul notif driver nya cancel. Apalagi pas jam sibuk. Sering banget buat kesal, tolong dong di perhatikan @gojekindonesia",negatif
tu karna tarif yg murah kak .. jadi driver hanya ambil goride itu pun yg d bawah 5km sama kaya gofood pun begitu hanya d bawah 5km,netral
tumben banget dapat voucher diskon di gofood Beli ayam cuma bayar sekian akhirnya bisa tenang beli makanan di gofood karena pasti ada promo yang buat makanan jadi lebih murah,positif
tumben banget dapat voucher diskon di gofood. Beli 4 ayam cuma 29k murah banget terimakasih gofood,positif
tunggu gocar doang aja ampe menit ya tuhann trus ini gue apa bisa menit doang nyampe puskes tebet grogol gocar bikin gue emosi,negatif
"Turun dr goride terus gua bingung lah kok masnya liatin gue terus kan gue udah bayar, ternyata dia nungguin helm",netral
"Udah 2 kali ini order lewat aplikasi Gojek yang naik orang lain. Yang pertama naik Goride dari pool Damri ke kosan tau2 di aplikasi driver udah jalan, buru2 kutelpon, masih bisa balik Yang kedua, barusan, pesen gocar, tapi tak tertolong, yg naik orang lain, gopay melayang",negatif
Udah beberapa kali pesan gocar dapatnya bluebird tapi bluebird selalu buat kecewa dan marah. tolong ya @gojekindonesia untuk memberikan pelatihan etika driver ke penumpang khususnya bluebird supaya lebih ngerti sopan santun,negatif
udah bingung mau ngomong apalagi bener bener makasih banget buat gojek bantu aku dari dulu sampe sekarang,positif
Udah brapa kali beli makanan di gofood karna review orang. Yang direview sih presentasi makanannya semacam bagus (dan banyak!). Begitu pesen ZONK!,netral
udah di gocar hujannya malah reda buruk sekali peruntunganku malah harganya mahal banget,negatif
"udah pertengahan puasa udah mulai bingung buka puasa sama apa, udah bosen sama menu yang itu2 mulu. untungnya ada gofood, aku slalu pesan ayam goreng spicy mcd + kentang gorengnya. buka puasa slalu jadi mudah dan nikmat dgn gofood ada promo juga jadi lebih murah",positif
"Udah selalu pake gocar karena harga grabcar makin ga masuk akal, harga gocar lebih murah sih, lumayan jauh bedanya",positif
"Udah tau belum tentang program GoGreener lewat GoFood Indonesia? Untuk kamu yang belum tau, program GoGreener adalah solusi cerdik untuk memudahkan mitra merchant, mitra driver dan kamu pelanggan setia GoFood untuk hidup lebih ramah lingkungan",positif
udah ujung2nya gw sendiri. untung goride lagi dapat promo gede jadi gue bisa santai aja,positif
udah ujungnya jg gw sendiri untung goride lagi dapat promo gede dapat promo 40% jadi makanan gue bayar hampir setengah harga,positif
"Udh mau 2 minggu di blok Ktanya tunggu yah tunggu mai de cek dlu-_-"" Sampe skrg masih gak bisa mesen ojek sma order gofood Apa nih namanya melayani tpi lama respon dm dari pengguna gojek",negatif
ujan deres bikin macet hari senin jam pulang kantor pantas bgt ga dapat gocar dr tadi,negatif
Ujan gini susah bgt order goride ataupun gocar malas banget jadi apa gunanya ojek online,negatif
"Untuk teman2 driver ojol yg lg dijalan utamakan keselamatan, usahakan jng memainkan hp waktu sedang bawa motor, mending stop sbentar klo untuk balas chat/ liat maps, kita ga tau nasib dijalanan klo ga nabrak ya ditabrak, mudah2an kita semua dilindungi ",netral
Untung gojek ngasih aku banyak voucher gofood goride. Dari driver juga gatau ya menurut aku pribadi lebih ramah driver gojek daripada grab. ,positif
untung lg ga puasa gw kenapa gocar gw bodoh banget gw udah telat harusnya tinggal lurus doang dia mutar mau lewat jalan lebih jauh kan jadi kesal,negatif
"Untung secapek2nya gue, otak gue msh jalan. Akhirnya ngomong gini ""bapak kita balik lg aja ke ATM, terus nanti saya order gocar lg. Saya minta dijemput sama driver yg baru di ATM aja biar drivernya yg baru ngga sulit cari nya"". Daripada dipaksain trus doi kenapa2 kan repot",netral
Update hari ini aku pesen gocar gada yg mau nerima akhirnya naik motor ujan ujanan sedih banget,negatif
